Date,Open,High,Low,Close,Adj Close,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
2015-01-02,26.37807846069336,26.49077033996582,26.133251190185547,26.16865348815918,26.014022827148438,28951268
2015-01-05,26.091365814208984,26.14472007751465,25.582763671875,25.623151779174805,25.47174072265625,41196796
2015-01-06,25.67949676513672,25.738086700439453,24.98390769958496,25.029281616210938,24.881383895874023,57998800
2015-01-07,25.28059196472168,25.29275894165039,24.914098739624023,24.986400604248047,24.83875274658203,41301082
2015-01-08,24.83132553100586,25.105073928833008,24.4827823638916,25.065183639526367,24.917072296142578,67071641
2015-01-09,25.168899536132812,25.176876068115234,24.671764373779297,24.740575790405273,24.594383239746094,41427428
2015-01-12,24.679243087768555,24.73090171813965,24.31125259399414,24.560070037841797,24.414945602416992,46535413
2015-01-13,24.873708724975586,25.080141067504883,24.552091598510742,24.741073608398438,24.594879150390625,47409807
2015-01-14,24.664783477783203,25.092607498168945,24.582508087158203,24.974931716918945,24.827354431152344,44714427
2015-01-15,25.209287643432617,25.214773178100586,24.819856643676758,25.02080535888672,24.872957229614258,54316718
2015-01-16,24.932048797607422,25.339929580688477,24.931549072265625,25.334444046020508,25.184741973876953,45965854
2015-01-20,25.480045318603516,25.554838180541992,25.23152732849121,25.275606155395508,25.126251220703125,44640224
2015-01-21,25.293058395385742,25.892911911010742,25.24070167541504,25.83108139038086,25.678443908691406,45374234
2015-01-22,26.002609252929688,26.74307632446289,25.913854598999023,26.64634132385254,26.488887786865234,53538588
2015-01-23,26.706178665161133,27.034276962280273,26.5770320892334,26.923580169677734,26.764488220214844,45634948
2015-01-26,26.85277557373047,26.876211166381836,26.41098976135254,26.68722915649414,26.529531478881836,30874534
2015-01-27,26.425947189331055,26.46234893798828,25.838560104370117,25.86050033569336,25.707691192626953,38080263
2015-01-28,26.067432403564453,26.077903747558594,25.4301815032959,25.4301815032959,25.2799129486084,33676205
2015-01-29,25.480045318603516,25.48453140258789,24.99138641357422,25.463090896606445,25.31262969970703,83727244
2015-01-30,25.722379684448242,26.919591903686523,25.705425262451172,26.65282440185547,26.495332717895508,112127002
2015-02-02,26.51370620727539,26.5770320892334,25.856510162353516,26.351652145385742,26.195940017700195,56996054
2015-02-03,26.327716827392578,26.59697723388672,26.091365814208984,26.38954734802246,26.233610153198242,40773638
2015-02-04,26.38954734802246,26.560678482055664,25.99213981628418,26.066434860229492,25.912405014038086,33273101
2015-02-05,26.117794036865234,26.352649688720703,26.03302574157715,26.306774139404297,26.151325225830078,36995292
2015-02-06,26.30976676940918,26.786457061767578,26.24843406677246,26.477306365966797,26.320850372314453,35270570
2015-02-09,26.327716827392578,26.527170181274414,26.228988647460938,26.31924057006836,26.163719177246094,25355423
2015-02-10,26.39253807067871,26.811389923095703,26.27386474609375,26.77349281311035,26.61528778076172,34997823
2015-02-11,26.69171714782715,26.848787307739258,26.59588050842285,26.725126266479492,26.567203521728516,27555446
2015-02-12,26.788951873779297,27.166414260864258,26.66045379638672,27.072172164916992,26.912202835083008,32404724
2015-02-13,27.093116760253906,27.420217514038086,27.08214569091797,27.375341415405273,27.213579177856445,38006060
2015-02-17,27.266639709472656,27.424705505371094,26.980424880981445,27.067686080932617,26.907739639282227,32336537
2015-02-18,26.99588394165039,27.1998233795166,26.80191421508789,26.911115646362305,26.752098083496094,29061570
2015-02-19,26.82834243774414,27.081148147583008,26.826847076416016,27.069181442260742,26.90922737121582,19782163
2015-02-20,27.08214569091797,27.113061904907227,26.71664810180664,26.87371826171875,26.714921951293945,28887092
2015-02-23,26.729114532470703,26.748512268066406,26.39802360534668,26.522682189941406,26.36595916748047,29157834
2015-02-24,26.42744255065918,26.766014099121094,26.34018325805664,26.731109619140625,26.573156356811523,20101036
2015-02-25,26.721635818481445,27.236223220825195,26.69894790649414,27.11904525756836,26.958799362182617,36519991
2015-02-26,27.086135864257812,27.730865478515625,27.000869750976562,27.697954177856445,27.534286499023438,46230579
2015-02-27,27.636125564575195,28.158191680908203,27.569307327270508,27.843555450439453,27.679027557373047,48203982
2015-03-02,27.949764251708984,28.529172897338867,27.861007690429688,28.488784790039062,28.32044219970703,42592618
2015-03-03,28.444406509399414,28.69072914123535,28.248443603515625,28.603469848632812,28.434450149536133,34095352
2015-03-04,28.51521110534668,28.776493072509766,28.32274055480957,28.59000587463379,28.421066284179688,37536775
2015-03-05,28.672279357910156,28.81638526916504,28.59200096130371,28.6877384185791,28.518220901489258,27792094
2015-03-06,28.665298461914062,28.75505256652832,28.26041030883789,28.306533813476562,28.13926887512207,33182854
2015-03-09,28.265396118164062,28.4354305267334,28.0996036529541,28.364625930786133,28.197017669677734,21242161
2015-03-10,28.135255813598633,28.165172576904297,27.660558700561523,27.67452049255371,27.510990142822266,35846146
2015-03-11,27.681001663208008,27.830591201782227,27.4586124420166,27.483543395996094,27.321142196655273,36415706
2015-03-12,27.5997257232666,27.742332458496094,27.447641372680664,27.699451446533203,27.53577423095703,27792094
2015-03-13,27.599225997924805,27.843555450439453,27.136497497558594,27.291072845458984,27.12980842590332,34071287
2015-03-16,27.472074508666992,27.766267776489258,27.225252151489258,27.649587631225586,27.4862060546875,32819860
2015-03-17,27.509971618652344,27.614185333251953,27.324979782104492,27.466590881347656,27.304290771484375,36110871
2015-03-18,27.549362182617188,27.91236686706543,27.275115966796875,27.898405075073242,27.733551025390625,42690887
2015-03-19,27.892919540405273,27.963226318359375,27.73111343383789,27.82311248779297,27.65870475769043,23945563
2015-03-20,28.005611419677734,28.00910186767578,27.875967025756836,27.941286087036133,27.776180267333984,52337299
2015-03-23,27.944778442382812,28.041013717651367,27.71540641784668,27.863998413085938,27.69934844970703,32876014
2015-03-24,28.05098533630371,28.65083885192871,27.983671188354492,28.431440353393555,28.26344108581543,51665459
2015-03-25,28.4468994140625,28.534658432006836,27.860509872436523,27.86275291442871,27.69811248779297,43045859
2015-03-26,27.803165435791016,27.868486404418945,27.457115173339844,27.682498931884766,27.518922805786133,31452115
2015-03-27,27.574295043945312,27.6879825592041,27.33146095275879,27.34193229675293,27.180368423461914,37949906
